Complaint_ID,Date_Received,Product_Name,Product,Issue,Company,State_Name,Portals,Company_Response_to_Consumer,Timely_Response
506517,8/28/2013,Credit card,,Billing disputes,Synchrony Financial,PA,Phone,Closed with explanation,Yes
522217,9/10/2013,Bank account or service,Checking account,"Account opening, closing, or management","Fidelity National Information Services, Inc. (FNIS)",CA,Phone,Closed with explanation,Yes
520965,9/10/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,CA,Referral,Closed with explanation,Yes
502027,8/28/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Ocwen,NY,Referral,Closed with explanation,Yes
506527,8/28/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Citibank,CA,Referral,Closed with explanation,Yes
543782,9/26/2013,Bank account or service,Checking account,"Account opening, closing, or management","Citizens Financial Group, Inc.",MA,Web,Closed with monetary relief,Yes
536906,9/20/2013,Credit reporting,,Credit reporting company's investigation,Equifax,GA,Web,Closed with non-monetary relief,Yes
558886,10/15/2013,Debt collection,Medical,Cont'd attempts collect debt not owed,"Herbert P. Sears Co., Inc.",TX,Web,Closed with explanation,Yes
550350,10/2/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Bank of America,NC,Web,Closed with explanation,Yes
543788,9/26/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Nationstar Mortgage,NC,Web,Closed with explanation,Yes
506532,8/28/2013,Mortgage,Other mortgage,Settlement process and costs,Wells Fargo & Company,FL,Referral,Closed with explanation,Yes
559408,10/15/2013,Credit card,,Billing statement,Synchrony Financial,FL,Referral,Closed with monetary relief,Yes
559436,10/15/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Sunrise Credit Services Inc.,MO,Web,Closed with explanation,Yes
506520,8/28/2013,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Nationstar Mortgage,SC,Phone,Closed with explanation,Yes
508582,8/28/2013,Bank account or service,Checking account,"Account opening, closing, or management",Bank of the West,CA,Referral,Closed with explanation,Yes
536908,9/20/2013,Credit reporting,,Credit reporting company's investigation,Experian,GA,Web,Closed with non-monetary relief,Yes
543792,9/26/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Selene Finance,AZ,Web,Closed with explanation,Yes
550939,10/2/2013,Credit reporting,,Improper use of my credit report,Innovis,CT,Web,Closed with explanation,Yes
506540,8/28/2013,Credit card,,Other,Capital One,,Referral,Closed with explanation,Yes
559439,10/15/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",TD Bank US Holding Company,NY,Web,Closed with explanation,Yes
536926,9/21/2013,Debt collection,Medical,Cont'd attempts collect debt not owed,"United Collection Bureau, Inc.",MI,Web,Closed with explanation,Yes
531847,9/17/2013,Debt collection,Mortgage,Cont'd attempts collect debt not owed,JPMorgan Chase & Co.,FL,Web,Closed with explanation,Yes
508583,8/28/2013,Bank account or service,Checking account,"Account opening, closing, or management",Ally Financial Inc.,CA,Referral,Closed with explanation,Yes
508584,8/28/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,FL,Referral,Closed with explanation,Yes
501238,8/28/2013,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",MD,Web,Closed with explanation,Yes
550974,10/2/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Citibank,CA,Web,Closed with explanation,Yes
522242,9/10/2013,Credit reporting,,Credit reporting company's investigation,Experian,FL,Web,Closed with explanation,Yes
536935,9/21/2013,Credit card,,Customer service / Customer relations,Citibank,CO,Web,Closed with explanation,Yes
550975,10/2/2013,Consumer Loan,Vehicle loan,Problems when you are unable to pay,Credit Acceptance Corporation,NC,Web,Closed with explanation,Yes
550977,10/2/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,NJ,Referral,Closed with explanation,Yes
506546,8/28/2013,Debt collection,Federal student loan,Communication tactics,"Navient Solutions, Inc.",CA,Web,Closed with non-monetary relief,Yes
559454,10/15/2013,Mortgage,Other mortgage,Settlement process and costs,Ocwen,CT,Referral,Closed with explanation,Yes
536940,9/21/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,"Retrieval-Masters Creditors Bureau, Inc.",MD,Web,Closed with non-monetary relief,Yes
522247,9/10/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,"Northland Group, Inc.",CA,Web,Closed with explanation,Yes
559458,10/15/2013,Credit card,,Billing disputes,Synchrony Financial,,Referral,Closed with explanation,Yes
530560,9/17/2013,Credit reporting,,Incorrect information on credit report,Equifax,MI,Postal mail,Closed with explanation,Yes
530408,9/17/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Continental Central Credit, Inc.",NY,Phone,Closed with explanation,Yes
536946,9/21/2013,Credit card,,Closing/Cancelling account,JPMorgan Chase & Co.,VA,Web,Closed with explanation,Yes
536947,9/21/2013,Money transfers,International money transfer,Fraud or scam,MoneyGram,MD,Web,Closed with explanation,Yes
559463,10/15/2013,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",Ford Motor Credit Company,SC,Postal mail,Closed with explanation,Yes
544924,9/26/2013,Debt collection,Auto,Cont'd attempts collect debt not owed,Radius Global Solutions LLC,CA,Web,Closed with monetary relief,Yes
506565,8/28/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Nationstar Mortgage,NY,Phone,Closed with explanation,Yes
559870,10/15/2013,Credit reporting,,Incorrect information on credit report,Experian,FL,Postal mail,Closed with non-monetary relief,Yes
559471,10/15/2013,Credit card,,Advertising and marketing,Citibank,IN,Web,Closed with non-monetary relief,Yes
550997,10/2/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,NY,Web,Closed with explanation,Yes
536953,9/21/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,MD,Web,Closed with explanation,Yes
536955,9/21/2013,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",Pentagon FCU,GA,Web,Closed with non-monetary relief,Yes
530573,9/17/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,PA,Postal mail,Closed with explanation,Yes
536962,9/21/2013,Debt collection,Credit card,False statements or representation,"MRS BPO, L.L.C.",MO,Web,Closed with explanation,Yes
559474,10/15/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,,Postal mail,Closed with explanation,Yes
559793,10/15/2013,Bank account or service,Checking account,"Account opening, closing, or management",JPMorgan Chase & Co.,NY,Referral,Closed with explanation,Yes
537697,9/21/2013,Credit reporting,,Credit reporting company's investigation,Equifax,FL,Web,Closed with explanation,Yes
552159,10/3/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",BB&T Financial,TN,Referral,Closed with explanation,Yes
543824,9/26/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Bank of America,VA,Web,Closed with explanation,Yes
551431,10/3/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,ID,Web,Closed with explanation,Yes
551424,10/3/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,ERC,FL,Web,Closed with non-monetary relief,Yes
530596,9/17/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Resurgent Capital Services L.P.,CO,Web,Closed with monetary relief,Yes
551436,10/3/2013,Debt collection,Auto,Taking/threatening an illegal action,Ford Motor Credit Company,MS,Web,Closed with non-monetary relief,Yes
537015,9/21/2013,Student loan,Non-federal student loan,Repaying your loan,AES/PHEAA,TX,Web,Closed with explanation,Yes
559479,10/15/2013,Mortgage,Home equity loan or line of credit,Settlement process and costs,CIT Bank National Association,CA,Web,Closed with explanation,Yes
559483,10/15/2013,Credit card,,Billing statement,Synchrony Financial,NE,Web,Closed with explanation,Yes
522281,9/10/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,Capital One,NY,Postal mail,Closed with explanation,Yes
543126,9/26/2013,Bank account or service,Checking account,"Account opening, closing, or management",USAA Savings,KY,Phone,Closed with monetary relief,Yes
551439,10/3/2013,Credit reporting,,Incorrect information on credit report,Citibank,VA,Web,Closed with explanation,Yes
551445,10/3/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",M&T Bank Corporation,CO,Web,Closed with explanation,Yes
536981,9/21/2013,Mortgage,Home equity loan or line of credit,Settlement process and costs,Ocwen,MA,Web,Closed with explanation,Yes
559804,10/15/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Bank of America,MI,Referral,Closed with explanation,Yes
559486,10/15/2013,Debt collection,Medical,Disclosure verification of debt,"Escallate, LLC",NY,Postal mail,Closed,Yes
506595,8/28/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Residential Credit Solutions,NY,Referral,Closed with explanation,Yes
521240,9/10/2013,Bank account or service,Checking account,Deposits and withdrawals,U.S. Bancorp,OH,Referral,Closed with monetary relief,Yes
506607,8/28/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,Wells Fargo & Company,NY,Web,Closed with explanation,Yes
551447,10/3/2013,Credit reporting,,Incorrect information on credit report,Citibank,IL,Web,Closed with non-monetary relief,Yes
559808,10/15/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,CA,Referral,Closed with explanation,Yes
551454,10/3/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"PayPal Holdings, Inc.",IL,Web,Closed with monetary relief,Yes
536977,9/21/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Arvest Bank,GA,Web,Closed with explanation,Yes
537001,9/21/2013,Credit reporting,,Unable to get credit report/credit score,Equifax,TX,Web,Closed with non-monetary relief,Yes
559492,10/15/2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,Bank of America,CT,Phone,Closed with non-monetary relief,Yes
559493,10/15/2013,Credit card,,Transaction issue,JPMorgan Chase & Co.,MD,Web,Closed with monetary relief,Yes
535605,9/21/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,"Pressler & Pressler, LLP",NJ,Web,Closed with explanation,Yes
551450,10/3/2013,Bank account or service,Checking account,Deposits and withdrawals,Union Bank,CA,Web,Closed with monetary relief,Yes
543859,9/26/2013,Credit card,,Credit line increase/decrease,Fifth Third Financial Corporation,OH,Web,Closed with monetary relief,Yes
551457,10/3/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Bank of America,IL,Web,Closed with explanation,Yes
537011,9/21/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Nationstar Mortgage,VA,Web,Closed with explanation,Yes
551460,10/3/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Bank of America,CO,Web,Closed with explanation,Yes
506627,8/28/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,TX,Web,Closed with explanation,Yes
551473,10/3/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Wells Fargo & Company,PA,Web,Closed with explanation,Yes
551687,10/3/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",U.S. Bancorp,GA,Referral,Closed with explanation,Yes
551627,10/3/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure","Seterus, Inc.",FL,Referral,Closed with explanation,Yes
537030,9/21/2013,Debt collection,Credit card,Improper contact or sharing of info,"Portfolio Recovery Associates, Inc.",NY,Web,Closed with non-monetary relief,Yes
558899,10/15/2013,Bank account or service,Checking account,Deposits and withdrawals,Bank of America,TN,Postal mail,Closed with monetary relief,Yes
551478,10/3/2013,Bank account or service,Checking account,"Account opening, closing, or management",Wells Fargo & Company,VA,Referral,Closed with monetary relief,Yes
506639,8/28/2013,Mortgage,Other mortgage,Credit decision / Underwriting,"SunTrust Banks, Inc.",FL,Web,Closed with explanation,Yes
537052,9/21/2013,Credit card,,Credit card protection / Debt protection,Bank of America,CA,Web,Closed with explanation,Yes
537042,9/21/2013,Credit reporting,,Incorrect information on credit report,Equifax,FL,Web,Closed with explanation,Yes
537043,9/21/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,AllianceOne Recievables Management,NY,Web,Closed with explanation,Yes
544947,9/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Resurgent Capital Services L.P.,TN,Web,Closed with non-monetary relief,Yes
551486,10/3/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",JPMorgan Chase & Co.,AZ,Referral,Closed with explanation,Yes
537054,9/21/2013,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",Citibank,NC,Web,Closed with explanation,Yes
522342,9/10/2013,Credit reporting,,Credit reporting company's investigation,Equifax,NC,Web,Closed with explanation,Yes
537058,9/21/2013,Credit card,,Billing disputes,State Farm Bank,MO,Web,Closed with explanation,Yes
537287,9/21/2013,Credit reporting,,Credit reporting company's investigation,Experian,AR,Web,Closed with explanation,Yes
506668,8/28/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,PA,Web,Closed with explanation,Yes
559532,10/15/2013,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,MA,Phone,Closed with explanation,Yes
537067,9/21/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Encore Capital Group,AZ,Web,Closed with explanation,Yes
522357,9/10/2013,Credit card,,Billing disputes,Citibank,AZ,Phone,Closed with explanation,Yes
506673,8/28/2013,Credit reporting,,Unable to get credit report/credit score,Experian,MO,Web,Closed with non-monetary relief,Yes
